1 , 3.189306800000001e-03 , 2.175396838457297e-04
2 , 4.122946200000001e-03 , 2.681929138636963e-04
3 , 3.023461199999999e-03 , 2.401010794117760e-04
4 , 2.123080200000000e-03 , 3.484717899108908e-04
5 , 1.816420800000000e-03 , 3.874932756554623e-04
6 , 2.962154800000000e-03 , 4.969546901445845e-04
7 , 2.081119400000000e-03 , 5.130694682733518e-04
8 , 1.225499720000000e-02 , 6.043629774240948e-03
